participant.label,alpha_med,alpha_positive,beta_med,beta_positive,gender,age,affiliation,group_type,Base,015,03,045,round,contribute,mpcr,payoff,total_contribution,id_subsession,max_contribute,max_payoff,max_c_and_p
baseSUB48,-0.0215,0,0.0555,1,0,22,22,base,1,0,0,0,3,10,0.6,10.8,18,9,1,0,0
baseSUB48,-0.0215,0,0.0555,1,0,22,22,base,1,0,0,0,4,5,0.6,15.2,17,10,0,1,0
baseSUB48,-0.0215,0,0.0555,1,0,22,22,base,1,0,0,0,5,2,0.6,11,5,12,0,0,0
baseSUB48,-0.0215,0,0.0555,1,0,22,22,base,1,0,0,0,6,0,0.6,16,10,11,0,1,0
baseSUB48,-0.0215,0,0.0555,1,0,22,22,base,1,0,0,0,7,0,0.6,13,5,16,0,1,0
baseSUB48,-0.0215,0,0.0555,1,0,22,22,base,1,0,0,0,8,3,0.6,13.6,11,15,0,0,0
baseSUB48,-0.0215,0,0.0555,1,0,22,22,base,1,0,0,0,9,3,0.6,8.8,3,9,1,0,0
baseSUB48,-0.0215,0,0.0555,1,0,22,22,base,1,0,0,0,10,0,0.6,10.6,1,10,0,1,0
015SUB01,0.129,1,0.0555,1,0,23,10,015,0,1,0,0,1,0,0.45,16.75,15,5,0,1,0
015SUB01,0.129,1,0.0555,1,0,23,10,015,0,1,0,0,2,1,0.525,15.3,12,5,0,1,0
015SUB01,0.129,1,0.0555,1,0,23,10,015,0,1,0,0,3,0,0.45,11.35,3,6,0,1,0
015SUB01,0.129,1,0.0555,1,0,23,10,015,0,1,0,0,4,1,0.6,10.8,3,7,1,1,1
015SUB01,0.129,1,0.0555,1,0,23,10,015,0,1,0,0,5,2,0.75,9.5,2,2,1,0,0
015SUB01,0.129,1,0.0555,1,0,23,10,015,0,1,0,0,6,0,0.525,10.525,1,6,0,1,0
015SUB01,0.129,1,0.0555,1,0,23,10,015,0,1,0,0,7,1,0.75,9.75,1,4,1,0,0
015SUB01,0.129,1,0.0555,1,0,23,10,015,0,1,0,0,8,0,0.6,10,0,1,1,1,1
015SUB01,0.129,1,0.0555,1,0,23,10,015,0,1,0,0,9,0,0.45,10.9,2,1,0,1,0
015SUB01,0.129,1,0.0555,1,0,23,10,015,0,1,0,0,10,0,0.525,10.525,1,1,0,1,0
015SUB02,0.024,1,0.0555,1,0,24,22,015,0,1,0,0,1,8,0.75,10.25,11,2,1,0,0
015SUB02,0.024,1,0.0555,1,0,24,22,015,0,1,0,0,2,2,0.6,15.2,12,6,0,0,0
015SUB02,0.024,1,0.0555,1,0,24,22,015,0,1,0,0,3,2,0.6,12.2,7,4,0,0,0
015SUB02,0.024,1,0.0555,1,0,24,22,015,0,1,0,0,4,2,0.6,15.2,12,8,0,0,0
015SUB02,0.024,1,0.0555,1,0,24,22,015,0,1,0,0,5,2,0.75,9.5,2,1,1,0,0
015SUB02,0.024,1,0.0555,1,0,24,22,015,0,1,0,0,6,10,0.675,13.5,20,2,1,0,0
015SUB02,0.024,1,0.0555,1,0,24,22,015,0,1,0,0,7,0,0.525,10.525,1,4,0,1,0
015SUB02,0.024,1,0.0555,1,0,24,22,015,0,1,0,0,8,0,0.525,10.525,1,3,0,1,0
015SUB02,0.024,1,0.0555,1,0,24,22,015,0,1,0,0,9,0,0.6,10,0,4,1,1,1
015SUB02,0.024,1,0.0555,1,0,24,22,015,0,1,0,0,10,0,0.525,10.525,1,4,0,1,0
015SUB03,-0.063,0,0.1555,1,1,24,22,015,0,1,0,0,1,10,0.675,14.175,21,8,1,0,0
015SUB03,-0.063,0,0.1555,1,1,24,22,015,0,1,0,0,2,1,0.525,15.3,12,5,0,1,0
015SUB03,-0.063,0,0.1555,1,1,24,22,015,0,1,0,0,3,2,0.75,10.25,3,6,1,0,0
015SUB03,-0.063,0,0.1555,1,1,24,22,015,0,1,0,0,4,1,0.6,10.8,3,7,1,1,1
015SUB03,-0.063,0,0.1555,1,1,24,22,015,0,1,0,0,5,1,0.525,11.1,4,7,0,1,0
015SUB03,-0.063,0,0.1555,1,1,24,22,015,0,1,0,0,6,10,0.675,13.5,20,2,1,0,0
015SUB03,-0.063,0,0.1555,1,1,24,22,015,0,1,0,0,7,10,0.75,7.5,10,1,1,0,0
015SUB03,-0.063,0,0.1555,1,1,24,22,015,0,1,0,0,8,0,0.525,10.525,1,5,0,1,0
015SUB03,-0.063,0,0.1555,1,1,24,22,015,0,1,0,0,9,0,0.6,10,0,2,1,1,1
015SUB03,-0.063,0,0.1555,1,1,24,22,015,0,1,0,0,10,1,0.75,9.75,1,4,1,0,0
015SUB04,-0.0215,0,0.0555,1,0,23,3,015,0,1,0,0,1,10,0.675,14.175,21,8,1,0,0
015SUB04,-0.0215,0,0.0555,1,0,23,3,015,0,1,0,0,2,1,0.45,12.6,8,2,0,0,0
015SUB04,-0.0215,0,0.0555,1,0,23,3,015,0,1,0,0,3,1,0.6,13.2,7,3,0,1,0
015SUB04,-0.0215,0,0.0555,1,0,23,3,015,0,1,0,0,4,1,0.6,10.8,3,7,1,1,1
015SUB04,-0.0215,0,0.0555,1,0,23,3,015,0,1,0,0,5,0,0.525,15.25,10,3,0,1,0
015SUB04,-0.0215,0,0.0555,1,0,23,3,015,0,1,0,0,6,0,0.45,12.7,6,3,0,1,0
015SUB04,-0.0215,0,0.0555,1,0,23,3,015,0,1,0,0,7,0,0.6,10,0,8,1,1,1
015SUB04,-0.0215,0,0.0555,1,0,23,3,015,0,1,0,0,8,0,0.6,10,0,1,1,1,1
015SUB04,-0.0215,0,0.0555,1,0,23,3,015,0,1,0,0,9,0,0.6,10,0,6,1,1,1
015SUB04,-0.0215,0,0.0555,1,0,23,3,015,0,1,0,0,10,0,0.6,10,0,6,1,1,1
015SUB05,-0.0215,0,-0.0715,0,0,21,10,015,0,1,0,0,1,4,0.6,13.8,13,7,0,0,0
015SUB05,-0.0215,0,-0.0715,0,0,21,10,015,0,1,0,0,2,4,0.45,16.8,24,1,0,1,0
015SUB05,-0.0215,0,-0.0715,0,0,21,10,015,0,1,0,0,3,6,0.75,9.25,7,3,1,0,0
015SUB05,-0.0215,0,-0.0715,0,0,21,10,015,0,1,0,0,4,4,0.75,9.75,5,4,1,0,0
015SUB05,-0.0215,0,-0.0715,0,0,21,10,015,0,1,0,0,5,2,0.6,15.2,12,6,0,0,0
015SUB05,-0.0215,0,-0.0715,0,0,21,10,015,0,1,0,0,6,2,0.75,9.5,2,5,1,0,0
015SUB05,-0.0215,0,-0.0715,0,0,21,10,015,0,1,0,0,7,0,0.6,10,0,3,1,1,1
015SUB05,-0.0215,0,-0.0715,0,0,21,10,015,0,1,0,0,8,0,0.6,10,0,6,1,1,1
015SUB05,-0.0215,0,-0.0715,0,0,21,10,015,0,1,0,0,9,0,0.6,10,0,2,1,1,1
015SUB05,-0.0215,0,-0.0715,0,0,21,10,015,0,1,0,0,10,0,0.6,10,0,7,1,1,1
015SUB06,-0.0215,0,0.0555,1,0,19,5,015,0,1,0,0,1,0,0.45,19,20,6,0,1,0
015SUB06,-0.0215,0,0.0555,1,0,19,5,015,0,1,0,0,2,0,0.45,15.4,12,4,0,1,0
015SUB06,-0.0215,0,0.0555,1,0,19,5,015,0,1,0,0,3,0,0.45,17.65,17,8,0,1,0
015SUB06,-0.0215,0,0.0555,1,0,19,5,015,0,1,0,0,4,0,0.6,10,0,3,1,1,1
015SUB06,-0.0215,0,0.0555,1,0,19,5,015,0,1,0,0,5,0,0.525,11.05,2,1,0,1,0
015SUB06,-0.0215,0,0.0555,1,0,19,5,015,0,1,0,0,6,0,0.525,11.05,2,5,0,1,0
015SUB06,-0.0215,0,0.0555,1,0,19,5,015,0,1,0,0,7,0,0.6,10,0,8,1,1,1
015SUB06,-0.0215,0,0.0555,1,0,19,5,015,0,1,0,0,8,0,0.525,10.525,1,3,0,1,0
015SUB06,-0.0215,0,0.0555,1,0,19,5,015,0,1,0,0,9,0,0.6,10,0,3,1,1,1
015SUB06,-0.0215,0,0.0555,1,0,19,5,015,0,1,0,0,10,0,0.525,10.525,1,8,0,1,0
015SUB07,-0.0215,0,0.0555,1,0,23,27,015,0,1,0,0,1,0,0.45,14.95,11,2,0,1,0
015SUB07,-0.0215,0,0.0555,1,0,23,27,015,0,1,0,0,2,0,0.6,10,0,3,1,1,1
015SUB07,-0.0215,0,0.0555,1,0,23,27,015,0,1,0,0,3,0,0.45,14.5,10,5,0,1,0
015SUB07,-0.0215,0,0.0555,1,0,23,27,015,0,1,0,0,4,0,0.45,12.25,5,4,0,1,0
015SUB07,-0.0215,0,0.0555,1,0,23,27,015,0,1,0,0,5,0,0.45,15.4,12,6,0,1,0
015SUB07,-0.0215,0,0.0555,1,0,23,27,015,0,1,0,0,6,0,0.525,15.25,10,8,0,1,0
015SUB07,-0.0215,0,0.0555,1,0,23,27,015,0,1,0,0,7,0,0.45,14.95,11,5,0,0,0
015SUB07,-0.0215,0,0.0555,1,0,23,27,015,0,1,0,0,8,0,0.525,10.525,1,4,0,1,0
015SUB07,-0.0215,0,0.0555,1,0,23,27,015,0,1,0,0,9,0,0.6,10,0,4,1,1,1
015SUB07,-0.0215,0,0.0555,1,0,23,27,015,0,1,0,0,10,0,0.6,10,0,3,1,1,1
015SUB08,-0.0215,0,0.0555,1,0,22,10,015,0,1,0,0,1,10,0.6,18,30,3,1,1,1
015SUB08,-0.0215,0,0.0555,1,0,22,10,015,0,1,0,0,2,10,0.75,9,12,6,1,0,0
015SUB08,-0.0215,0,0.0555,1,0,22,10,015,0,1,0,0,3,10,0.675,14.175,21,2,1,0,0
015SUB08,-0.0215,0,0.0555,1,0,22,10,015,0,1,0,0,4,10,0.75,9.75,13,1,1,0,0
015SUB08,-0.0215,0,0.0555,1,0,22,10,015,0,1,0,0,5,10,0.75,7.5,10,3,1,0,0
015SUB08,-0.0215,0,0.0555,1,0,22,10,015,0,1,0,0,6,0,0.525,10.525,1,7,0,1,0
015SUB08,-0.0215,0,0.0555,1,0,22,10,015,0,1,0,0,7,0,0.6,10,0,3,1,1,1
015SUB08,-0.0215,0,0.0555,1,0,22,10,015,0,1,0,0,8,0,0.45,15.4,12,8,0,1,0
015SUB08,-0.0215,0,0.0555,1,0,22,10,015,0,1,0,0,9,0,0.525,15.25,10,5,0,1,0
015SUB08,-0.0215,0,0.0555,1,0,22,10,015,0,1,0,0,10,0,0.525,10.525,1,5,0,1,0
015SUB09,-0.0215,0,0.0555,1,0,26,22,015,0,1,0,0,1,10,0.75,14.25,19,1,1,0,0
015SUB09,-0.0215,0,0.0555,1,0,26,22,015,0,1,0,0,2,10,0.75,9,12,5,1,0,0
015SUB09,-0.0215,0,0.0555,1,0,26,22,015,0,1,0,0,3,10,0.75,12.75,17,8,1,0,0
015SUB09,-0.0215,0,0.0555,1,0,26,22,015,0,1,0,0,4,2,0.6,15.8,13,1,0,1,0
015SUB09,-0.0215,0,0.0555,1,0,26,22,015,0,1,0,0,5,2,0.75,11,4,7,1,0,0
015SUB09,-0.0215,0,0.0555,1,0,26,22,015,0,1,0,0,6,2,0.6,15.8,13,4,0,1,0
015SUB09,-0.0215,0,0.0555,1,0,26,22,015,0,1,0,0,7,2,0.6,11.6,6,7,0,0,0
015SUB09,-0.0215,0,0.0555,1,0,26,22,015,0,1,0,0,8,2,0.6,15.2,12,8,0,0,0
015SUB09,-0.0215,0,0.0555,1,0,26,22,015,0,1,0,0,9,0,0.6,10,0,7,1,1,1
015SUB09,-0.0215,0,0.0555,1,0,26,22,015,0,1,0,0,10,0,0.525,15.25,10,2,0,1,0
015SUB10,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,1,10,0.675,13.5,20,6,1,0,0
015SUB10,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,2,0,0.45,10.9,2,7,0,1,0
015SUB10,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,3,0,0.525,15.25,10,7,0,1,0
015SUB10,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,4,0,0.45,15.4,12,6,0,1,0
015SUB10,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,5,0,0.525,11.05,2,2,0,1,0
015SUB10,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,6,0,0.45,11.35,3,1,0,1,0
015SUB10,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,7,1,0.675,10.35,2,2,1,0,0
015SUB10,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,8,1,0.75,9.75,1,3,1,0,0
015SUB10,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,9,0,0.525,15.25,10,5,0,1,0
015SUB10,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,10,0,0.525,10.525,1,8,0,1,0
015SUB11,-0.0215,0,0.0555,1,1,23,10,015,0,1,0,0,1,0,0.45,18.55,19,1,0,1,0
015SUB11,-0.0215,0,0.0555,1,1,23,10,015,0,1,0,0,2,0,0.6,10,0,3,1,1,1
015SUB11,-0.0215,0,0.0555,1,1,23,10,015,0,1,0,0,3,0,0.45,13.15,7,3,0,0,0
015SUB11,-0.0215,0,0.0555,1,1,23,10,015,0,1,0,0,4,0,0.45,15.4,12,5,0,1,0
015SUB11,-0.0215,0,0.0555,1,1,23,10,015,0,1,0,0,5,0,0.45,15.4,12,4,0,1,0
015SUB11,-0.0215,0,0.0555,1,1,23,10,015,0,1,0,0,6,0,0.45,19,20,2,0,1,0
015SUB11,-0.0215,0,0.0555,1,1,23,10,015,0,1,0,0,7,0,0.525,15.25,10,1,0,1,0
015SUB11,-0.0215,0,0.0555,1,1,23,10,015,0,1,0,0,8,0,0.6,10,0,6,1,1,1
015SUB11,-0.0215,0,0.0555,1,1,23,10,015,0,1,0,0,9,0,0.6,10,0,6,1,1,1
015SUB11,-0.0215,0,0.0555,1,1,23,10,015,0,1,0,0,10,0,0.525,10.525,1,4,0,1,0
015SUB12,-0.0215,0,0.0555,1,0,19,10,015,0,1,0,0,1,10,0.75,11.25,15,5,1,0,0
015SUB12,-0.0215,0,0.0555,1,0,19,10,015,0,1,0,0,2,10,0.75,9,12,4,1,0,0
015SUB12,-0.0215,0,0.0555,1,0,19,10,015,0,1,0,0,3,10,0.75,7.5,10,7,1,0,0
015SUB12,-0.0215,0,0.0555,1,0,19,10,015,0,1,0,0,4,10,0.75,9,12,8,1,0,0
015SUB12,-0.0215,0,0.0555,1,0,19,10,015,0,1,0,0,5,10,0.75,8.25,11,8,1,0,0
015SUB12,-0.0215,0,0.0555,1,0,19,10,015,0,1,0,0,6,10,0.75,7.5,10,8,1,0,0
015SUB12,-0.0215,0,0.0555,1,0,19,10,015,0,1,0,0,7,10,0.75,8.25,11,5,1,0,0
015SUB12,-0.0215,0,0.0555,1,0,19,10,015,0,1,0,0,8,0,0.525,14.725,9,2,0,1,0
015SUB12,-0.0215,0,0.0555,1,0,19,10,015,0,1,0,0,9,10,0.75,7.5,10,5,1,0,0
015SUB12,-0.0215,0,0.0555,1,0,19,10,015,0,1,0,0,10,10,0.75,7.5,10,2,1,0,0
015SUB13,0.024,1,0.0555,1,0,25,22,015,0,1,0,0,1,5,0.6,14,15,5,0,0,0
015SUB13,0.024,1,0.0555,1,0,25,22,015,0,1,0,0,2,5,0.75,11,8,2,1,0,0
015SUB13,0.024,1,0.0555,1,0,25,22,015,0,1,0,0,3,5,0.75,10.25,7,4,1,0,0
015SUB13,0.024,1,0.0555,1,0,25,22,015,0,1,0,0,4,1,0.6,12,5,4,0,0,0
015SUB13,0.024,1,0.0555,1,0,25,22,015,0,1,0,0,5,1,0.6,15.6,11,8,0,1,0
015SUB13,0.024,1,0.0555,1,0,25,22,015,0,1,0,0,6,1,0.45,14.85,13,4,0,0,0
015SUB13,0.024,1,0.0555,1,0,25,22,015,0,1,0,0,7,1,0.675,10.35,2,2,1,0,0
015SUB13,0.024,1,0.0555,1,0,25,22,015,0,1,0,0,8,1,0.75,9.75,1,4,1,0,0
015SUB13,0.024,1,0.0555,1,0,25,22,015,0,1,0,0,9,1,0.675,10.35,2,1,1,0,0
015SUB13,0.024,1,0.0555,1,0,25,22,015,0,1,0,0,10,1,0.75,9.75,1,5,1,0,0
015SUB14,-0.0215,0,0.0555,1,0,20,10,015,0,1,0,0,1,1,0.45,14.85,13,7,0,1,0
015SUB14,-0.0215,0,0.0555,1,0,20,10,015,0,1,0,0,2,2,0.6,12.8,8,2,0,1,0
015SUB14,-0.0215,0,0.0555,1,0,20,10,015,0,1,0,0,3,2,0.6,14,10,5,0,0,0
015SUB14,-0.0215,0,0.0555,1,0,20,10,015,0,1,0,0,4,2,0.6,15.2,12,5,0,0,0
015SUB14,-0.0215,0,0.0555,1,0,20,10,015,0,1,0,0,5,1,0.525,11.1,4,7,0,1,0
015SUB14,-0.0215,0,0.0555,1,0,20,10,015,0,1,0,0,6,2,0.75,10.25,3,1,1,0,0
015SUB14,-0.0215,0,0.0555,1,0,20,10,015,0,1,0,0,7,0,0.45,10.9,2,2,0,1,0
015SUB14,-0.0215,0,0.0555,1,0,20,10,015,0,1,0,0,8,0,0.525,10.525,1,4,0,1,0
015SUB14,-0.0215,0,0.0555,1,0,20,10,015,0,1,0,0,9,0,0.6,10,0,4,1,1,1
015SUB14,-0.0215,0,0.0555,1,0,20,10,015,0,1,0,0,10,0,0.6,10,0,3,1,1,1
015SUB15,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,1,8,0.75,11.75,13,7,1,0,0
015SUB15,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,2,0,0.45,16.3,14,8,0,1,0
015SUB15,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,3,7,0.6,13.2,17,8,0,0,0
015SUB15,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,4,10,0.75,9,12,6,1,0,0
015SUB15,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,5,0,0.525,11.05,2,1,0,1,0
015SUB15,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,6,5,0.75,9.5,6,3,1,0,0
015SUB15,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,7,0,0.525,10.525,1,4,0,1,0
015SUB15,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,8,0,0.525,10.525,1,7,0,1,0
015SUB15,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,9,0,0.6,10,0,7,1,1,1
015SUB15,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,10,0,0.525,10.525,1,1,0,1,0
015SUB16,0.024,1,-0.0715,0,0,23,8,015,0,1,0,0,1,1,0.45,18.45,21,8,0,1,0
015SUB16,0.024,1,-0.0715,0,0,23,8,015,0,1,0,0,2,1,0.675,10.35,2,7,1,0,0
015SUB16,0.024,1,-0.0715,0,0,23,8,015,0,1,0,0,3,10,0.675,14.175,21,2,1,0,0
015SUB16,0.024,1,-0.0715,0,0,23,8,015,0,1,0,0,4,2,0.6,15.2,12,6,0,0,0
015SUB16,0.024,1,-0.0715,0,0,23,8,015,0,1,0,0,5,2,0.6,15.2,12,4,0,0,0
015SUB16,0.024,1,-0.0715,0,0,23,8,015,0,1,0,0,6,1,0.75,9.75,1,6,1,0,0
015SUB16,0.024,1,-0.0715,0,0,23,8,015,0,1,0,0,7,0,0.525,15.25,10,6,0,1,0
015SUB16,0.024,1,-0.0715,0,0,23,8,015,0,1,0,0,8,0,0.6,10,0,1,1,1,1
015SUB16,0.024,1,-0.0715,0,0,23,8,015,0,1,0,0,9,1,0.525,15.3,12,8,0,1,0
015SUB16,0.024,1,-0.0715,0,0,23,8,015,0,1,0,0,10,0,0.6,10,0,3,1,1,1
015SUB17,0.024,1,-0.0715,0,0,19,11,015,0,1,0,0,1,3,0.6,13.6,11,2,0,0,0
015SUB17,0.024,1,-0.0715,0,0,19,11,015,0,1,0,0,2,2,0.6,15.2,12,4,0,0,0
015SUB17,0.024,1,-0.0715,0,0,19,11,015,0,1,0,0,3,1,0.6,10.8,3,6,0,0,0
015SUB17,0.024,1,-0.0715,0,0,19,11,015,0,1,0,0,4,1,0.75,9.75,1,2,1,0,0
015SUB17,0.024,1,-0.0715,0,0,19,11,015,0,1,0,0,5,1,0.6,15.6,11,5,0,1,0
015SUB17,0.024,1,-0.0715,0,0,19,11,015,0,1,0,0,6,1,0.6,10.8,3,1,0,0,0
015SUB17,0.024,1,-0.0715,0,0,19,11,015,0,1,0,0,7,1,0.6,15.6,11,5,0,1,0
015SUB17,0.024,1,-0.0715,0,0,19,11,015,0,1,0,0,8,1,0.75,9.75,1,5,1,0,0
015SUB17,0.024,1,-0.0715,0,0,19,11,015,0,1,0,0,9,1,0.675,10.35,2,1,1,0,0
015SUB17,0.024,1,-0.0715,0,0,19,11,015,0,1,0,0,10,1,0.75,9.75,1,8,1,0,0
015SUB18,-0.0215,0,0.0555,1,0,22,26,015,0,1,0,0,1,9,0.6,12.4,19,1,0,0,0
015SUB18,-0.0215,0,0.0555,1,0,22,26,015,0,1,0,0,2,0,0.45,15.4,12,6,0,1,0
015SUB18,-0.0215,0,0.0555,1,0,22,26,015,0,1,0,0,3,1,0.45,18.45,21,2,0,1,0
015SUB18,-0.0215,0,0.0555,1,0,22,26,015,0,1,0,0,4,0,0.45,15.4,12,8,0,1,0
015SUB18,-0.0215,0,0.0555,1,0,22,26,015,0,1,0,0,5,0,0.525,15.25,10,3,0,1,0
015SUB18,-0.0215,0,0.0555,1,0,22,26,015,0,1,0,0,6,1,0.75,9.75,1,7,1,0,0
015SUB18,-0.0215,0,0.0555,1,0,22,26,015,0,1,0,0,7,0,0.6,10,0,8,1,1,1
015SUB18,-0.0215,0,0.0555,1,0,22,26,015,0,1,0,0,8,0,0.525,10.525,1,7,0,1,0
015SUB18,-0.0215,0,0.0555,1,0,22,26,015,0,1,0,0,9,0,0.6,10,0,6,1,1,1
015SUB18,-0.0215,0,0.0555,1,0,22,26,015,0,1,0,0,10,0,0.6,10,0,7,1,1,1
015SUB19,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,1,10,0.6,18,30,3,1,1,1
015SUB19,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,2,10,0.675,16.2,24,1,1,0,0
015SUB19,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,3,10,0.675,13.5,20,1,1,0,0
015SUB19,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,4,10,0.75,9,12,5,1,0,0
015SUB19,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,5,10,0.75,9,12,6,1,0,0
015SUB19,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,6,0,0.525,10.525,1,7,0,1,0
015SUB19,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,7,10,0.75,7.5,10,6,1,0,0
015SUB19,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,8,10,0.75,9,12,8,1,0,0
015SUB19,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,9,0,0.6,10,0,2,1,1,1
015SUB19,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,10,0,0.6,10,0,6,1,1,1
015SUB20,0.024,1,-0.0715,0,0,24,22,015,0,1,0,0,1,0,0.45,14.5,10,4,0,0,0
015SUB20,0.024,1,-0.0715,0,0,24,22,015,0,1,0,0,2,1,0.675,10.35,2,7,1,0,0
015SUB20,0.024,1,-0.0715,0,0,24,22,015,0,1,0,0,3,0,0.525,15.25,10,7,0,1,0
015SUB20,0.024,1,-0.0715,0,0,24,22,015,0,1,0,0,4,0,0.6,10,0,3,1,1,1
015SUB20,0.024,1,-0.0715,0,0,24,22,015,0,1,0,0,5,0,0.525,11.05,2,2,0,1,0
015SUB20,0.024,1,-0.0715,0,0,24,22,015,0,1,0,0,6,0,0.525,11.05,2,5,0,1,0
015SUB20,0.024,1,-0.0715,0,0,24,22,015,0,1,0,0,7,0,0.6,10,0,3,1,1,1
015SUB20,0.024,1,-0.0715,0,0,24,22,015,0,1,0,0,8,0,0.525,10.525,1,5,0,1,0
015SUB20,0.024,1,-0.0715,0,0,24,22,015,0,1,0,0,9,0,0.6,10,0,7,1,1,1
015SUB20,0.024,1,-0.0715,0,0,24,22,015,0,1,0,0,10,0,0.6,10,0,6,1,1,1
015SUB21,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,1,1,0.6,15,10,4,0,1,0
015SUB21,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,2,0,0.6,10,0,3,1,1,1
015SUB21,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,3,0,0.45,19,20,1,0,1,0
015SUB21,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,4,0,0.525,10.525,1,2,0,1,0
015SUB21,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,5,0,0.45,14.95,11,8,0,0,0
015SUB21,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,6,0,0.525,10.525,1,6,0,1,0
015SUB21,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,7,0,0.525,15.25,10,6,0,1,0
015SUB21,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,8,0,0.525,14.725,9,2,0,1,0
015SUB21,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,9,0,0.6,10,0,3,1,1,1
015SUB21,-0.0215,0,0.0555,1,0,24,22,015,0,1,0,0,10,0,0.6,10,0,7,1,1,1
015SUB22,-0.0215,0,0.0555,1,0,20,7,015,0,1,0,0,1,10,0.675,13.5,20,6,1,0,0
015SUB22,-0.0215,0,0.0555,1,0,20,7,015,0,1,0,0,2,5,0.6,13.4,14,8,0,0,0
015SUB22,-0.0215,0,0.0555,1,0,20,7,015,0,1,0,0,3,0,0.45,13.15,7,4,0,1,0
015SUB22,-0.0215,0,0.0555,1,0,20,7,015,0,1,0,0,4,0,0.525,10.525,1,2,0,1,0
015SUB22,-0.0215,0,0.0555,1,0,20,7,015,0,1,0,0,5,0,0.45,14.95,11,5,0,0,0
015SUB22,-0.0215,0,0.0555,1,0,20,7,015,0,1,0,0,6,1,0.6,12.6,6,3,0,0,0
015SUB22,-0.0215,0,0.0555,1,0,20,7,015,0,1,0,0,7,1,0.45,11.7,6,7,0,1,0
015SUB22,-0.0215,0,0.0555,1,0,20,7,015,0,1,0,0,8,1,0.75,9.75,1,7,1,0,0
015SUB22,-0.0215,0,0.0555,1,0,20,7,015,0,1,0,0,9,1,0.525,15.3,12,8,0,1,0
015SUB22,-0.0215,0,0.0555,1,0,20,7,015,0,1,0,0,10,1,0.75,9.75,1,1,1,0,0
015SUB23,-0.1995,0,0.0555,1,0,21,10,015,0,1,0,0,1,9,0.75,8.5,10,4,1,0,0
015SUB23,-0.1995,0,0.0555,1,0,21,10,015,0,1,0,0,2,9,0.75,11.5,14,8,1,0,0
015SUB23,-0.1995,0,0.0555,1,0,21,10,015,0,1,0,0,3,8,0.75,9.5,10,5,1,0,0
015SUB23,-0.1995,0,0.0555,1,0,21,10,015,0,1,0,0,4,1,0.45,14.85,13,1,0,0,0
015SUB23,-0.1995,0,0.0555,1,0,21,10,015,0,1,0,0,5,10,0.75,9,12,4,1,0,0
015SUB23,-0.1995,0,0.0555,1,0,21,10,015,0,1,0,0,6,10,0.75,9.75,13,4,1,0,0
015SUB23,-0.1995,0,0.0555,1,0,21,10,015,0,1,0,0,7,3,0.75,11.5,6,7,1,0,0
015SUB23,-0.1995,0,0.0555,1,0,21,10,015,0,1,0,0,8,9,0.75,7.75,9,2,1,0,0
015SUB23,-0.1995,0,0.0555,1,0,21,10,015,0,1,0,0,9,10,0.75,9,12,8,1,0,0
015SUB23,-0.1995,0,0.0555,1,0,21,10,015,0,1,0,0,10,0,0.525,15.25,10,2,0,1,0
015SUB24,0.024,1,0.0555,1,0,22,27,015,0,1,0,0,1,10,0.6,18,30,3,1,1,1
